1, 32T3K, 765, 201010100, 100080111
2, KTJJT, 220, 202010000, 1109000009
3, KK677, 28, 202010000, 1111040505
4, T55J5, 684, 301010000, 903030003
5, QQQJA, 483, 301010000, 1010100012
1, 32T3K, 765, 201010100, 100080111
2, KTJJT, 220, 202010000, 1108090908
3, KK677, 28, 202010000, 1111040505
4, T55J5, 684, 301010000, 803030903
5, QQQJA, 483, 301010000, 1010100912
1, 32T3K, 765, 201010100, 100080111
2, KTJJT, 220, 202010000, 1108090908
3, KK677, 28, 202010000, 1111040505
4, T55J5, 684, 301010000, 803030903
5, QQQJA, 483, 301010000, 1010100912
1, 32T3K, 765, 201010100, 100080111
2, KTJJT, 220, 202010000, 1109000009
3, KK677, 28, 202010000, 1111050606
4, T55J5, 684, 301010000, 904040004
5, QQQJA, 483, 301010000, 1010100012
1, 32T3K, 765, 201010100, 100080111
2, KTJJT, 220, 202010000, 1109000009
3, KK677, 28, 202010000, 1111050606
4, T55J5, 684, 301010000, 904040004
5, QQQJA, 483, 301010000, 1010100012
1, 32T3K, 765, 201010100, 201090211
2, KK677, 28, 202010000, 1111050606
3, T55J5, 684, 401000000, 904040004
4, QQQJA, 483, 401000000, 1010100012
5, KTJJT, 220, 401000000, 1109000009
1, 23T9K, 678, 101010101, 102090811
2, 24937, 575, 101010101, 103080206
3, 25469, 721, 101010101, 104030508
4, 26KQT, 978, 101010101, 105111009
5, 27598, 169, 101010101, 106040807
6, 2835Q, 309, 101010101, 107020410
7, 285AK, 196, 101010101, 107041211
8, 28QA6, 326, 101010101, 107101205
9, 2KQ83, 33, 101010101, 111100702
10, 325Q6, 422, 101010101, 201041005
11, 327Q6, 875, 101010101, 201061005
12, 37Q89, 342, 101010101, 206100708
13, 38245, 863, 101010101, 207010304
14, 3846T, 375, 101010101, 207030509
15, 3Q279, 682, 101010101, 210010608
16, 3A6K5, 49, 101010101, 212051104
17, 426K5, 5, 101010101, 301051104
18, 452T7, 277, 101010101, 304010906
19, 459K2, 463, 101010101, 304081101
20, 47T36, 261, 101010101, 306090205
21, 486TK, 358, 101010101, 307050911
22, 49KQT, 419, 101010101, 308111009
23, 4T672, 880, 101010101, 309050601
24, 4Q89A, 78, 101010101, 310070812
25, 4K6Q2, 413, 101010101, 311051001
26, 4A235, 394, 101010101, 312010204
27, 4A735, 791, 101010101, 312060204
28, 527KT, 765, 101010101, 401061109
29, 5384K, 989, 101010101, 402070311
30, 53TA4, 453, 101010101, 402091203
31, 53A4K, 246, 101010101, 402120311
32, 5643T, 157, 101010101, 405030209
33, 576TA, 76, 101010101, 406050912
34, 5827T, 665, 101010101, 407010609
35, 592KQ, 493, 101010101, 408011110
36, 59AQ6, 285, 101010101, 408121005
37, 5T432, 877, 101010101, 409030201
38, 5A6TK, 156, 101010101, 412050911
39, 63982, 913, 101010101, 502080701
40, 64K82, 238, 101010101, 503110701
41, 6593Q, 6, 101010101, 504080210
42, 67QT9, 374, 101010101, 506100908
43, 68597, 583, 101010101, 507040806
44, 692A8, 514, 101010101, 508011207
45, 69Q2A, 660, 101010101, 508100112
46, 69A3K, 142, 101010101, 508120211
47, 6T235, 816, 101010101, 509010204
48, 6TA94, 508, 101010101, 509120803
49, 6Q7TA, 137, 101010101, 510060912
50, 6K753, 690, 101010101, 511060402
51, 6KQ35, 543, 101010101, 511100204
52, 74K3Q, 286, 101010101, 603110210
53, 7534K, 426, 101010101, 604020311
54, 7569T, 292, 101010101, 604050809
55, 75K46, 651, 101010101, 604110305
56, 75A24, 75, 101010101, 604120103
57, 7634K, 905, 101010101, 605020311
58, 76Q53, 987, 101010101, 605100402
59, 78T36, 777, 101010101, 607090205
60, 79TA5, 199, 101010101, 608091204
61, 7T529, 135, 101010101, 609040108
62, 7T6K8, 412, 101010101, 609051107
63, 7QK25, 696, 101010101, 610110104
64, 82594, 41, 101010101, 701040803
65, 8273K, 303, 101010101, 701060211
66, 832TQ, 822, 101010101, 702010910
67, 83KQA, 312, 101010101, 702111012
68, 85637, 553, 101010101, 704050206
69, 8567K, 254, 101010101, 704050611
70, 87A4T, 308, 101010101, 706120309
71, 8K457, 965, 101010101, 711030406
72, 8A357, 762, 101010101, 712020406
73, 9365T, 627, 101010101, 802050409
74, 94A5T, 579, 101010101, 803120409
75, 958TQ, 248, 101010101, 804070910
76, 974QT, 604, 101010101, 806031009
77, 9Q638, 527, 101010101, 810050207
78, 9K43T, 487, 101010101, 811030209
79, 9K8QA, 674, 101010101, 811071012
80, 9KAT5, 547, 101010101, 811120904
81, T5429, 60, 101010101, 904030108
82, T5468, 289, 101010101, 904030507
83, T5Q23, 47, 101010101, 904100102
84, T79Q3, 44, 101010101, 906081002
85, T958K, 31, 101010101, 908040711
86, T974A, 533, 101010101, 908060312
87, TQ84A, 595, 101010101, 910070312
88, TKQ56, 923, 101010101, 911100405
89, Q362K, 839, 101010101, 1002050111
90, Q5487, 449, 101010101, 1004030706
91, Q7948, 429, 101010101, 1006080307
92, Q8K46, 474, 101010101, 1007110305
93, QT279, 537, 101010101, 1009010608
94, QT2A8, 92, 101010101, 1009011207
95, QK4T6, 356, 101010101, 1011030905
96, QA26K, 447, 101010101, 1012010511
97, K234Q, 798, 101010101, 1101020310
98, K26T9, 161, 101010101, 1101050908
99, K4368, 788, 101010101, 1103020507
100, K4Q56, 969, 101010101, 1103100405
101, K574Q, 478, 101010101, 1104060310
102, K6T59, 48, 101010101, 1105090408
103, K825Q, 151, 101010101, 1107010410
104, K86Q7, 430, 101010101, 1107051006
105, K9456, 311, 101010101, 1108030405
106, K96AQ, 548, 101010101, 1108051210
107, KT2A7, 451, 101010101, 1109011206
108, KQ435, 502, 101010101, 1110030204
109, KQT3A, 381, 101010101, 1110090212
110, KA948, 747, 101010101, 1112080307
111, A4T98, 560, 101010101, 1203090807
112, A8Q95, 555, 101010101, 1207100804
113, A92Q7, 167, 101010101, 1208011006
114, A978Q, 346, 101010101, 1208060710
115, AT97Q, 727, 101010101, 1209080610
116, AQ9TK, 929, 101010101, 1210080911
117, JJ7T9, 640, 201010100, 60908
118, J28K9, 187, 201010100, 1071108
119, J28AK, 421, 201010100, 1071211
120, J3KA2, 1, 201010100, 2111201
121, J425K, 568, 201010100, 3010411
122, J6JQK, 336, 201010100, 5001011
123, J6534, 489, 201010100, 5040203
124, J68TJ, 932, 201010100, 5070900
125, J7J2T, 828, 201010100, 6000109
126, J76TK, 968, 201010100, 6050911
127, J8J79, 687, 201010100, 7000608
128, J83J5, 518, 201010100, 7020004
129, J8643, 766, 201010100, 7050302
130, J894K, 10, 201010100, 7080311
131, J9JAQ, 245, 201010100, 8001210
132, JTJ73, 366, 201010100, 9000602
133, JT5A3, 251, 201010100, 9041202
134, JK3TQ, 293, 201010100, 11020910
135, JK6JT, 122, 201010100, 11050009
136, JAT87, 296, 201010100, 12090706
137, 2J8T3, 940, 201010100, 100070902
138, 22768, 633, 201010100, 101060507
139, 22Q35, 52, 201010100, 101100204
140, 24355, 963, 201010100, 103020404
141, 247Q2, 252, 201010100, 103061001
142, 25K8J, 441, 201010100, 104110700
143, 26942, 605, 201010100, 105080301
144, 272T4, 576, 201010100, 106010903
145, 29TQ2, 606, 201010100, 108091001
146, 2T535, 847, 201010100, 109040204
147, 2Q74Q, 928, 201010100, 110060310
148, 2KJTJ, 481, 201010100, 111000900
149, 2K267, 888, 201010100, 111010506
150, 2K59J, 68, 201010100, 111040800
151, 2A32T, 340, 201010100, 112020109
152, 322AQ, 671, 201010100, 201011210
153, 33QA5, 785, 201010100, 202101204
154, 343KT, 227, 201010100, 203021109
155, 34TTQ, 471, 201010100, 203090910
156, 353AK, 319, 201010100, 204021211
157, 36Q6K, 69, 201010100, 205100511
158, 37J94, 657, 201010100, 206000803
159, 3T4KK, 382, 201010100, 209031111
160, 3TQQ8, 625, 201010100, 209101007
161, 3KJ72, 919, 201010100, 211000601
162, 3KJQ9, 796, 201010100, 211001008
163, 3K873, 994, 201010100, 211070602
164, 4J3T9, 632, 201010100, 300020908
165, 4J5TA, 131, 201010100, 300040912
166, 425A2, 427, 201010100, 301041201
167, 4294Q, 53, 201010100, 301080310
168, 42Q99, 684, 201010100, 301100808
169, 42A9J, 473, 201010100, 301120800
170, 434A9, 842, 201010100, 302031208
171, 44297, 512, 201010100, 303010806
172, 4649A, 264, 201010100, 305030812
173, 46TJK, 953, 201010100, 305090011
174, 46K43, 934, 201010100, 305110302
175, 46K62, 64, 201010100, 305110501
176, 46A67, 920, 201010100, 305120506
177, 473K3, 899, 201010100, 306021102
178, 476T7, 711, 201010100, 306050906
179, 4823J, 125, 201010100, 307010200
180, 48Q9Q, 173, 201010100, 307100810
181, 494QA, 887, 201010100, 308031012
182, 49K9T, 333, 201010100, 308110809
183, 4T458, 501, 201010100, 309030407
184, 4K98K, 789, 201010100, 311080711
185, 4K9K2, 962, 201010100, 311081101
186, 4A5TT, 499, 201010100, 312040909
187, 5J947, 955, 201010100, 400080306
188, 5J96T, 280, 201010100, 400080509
189, 52827, 570, 201010100, 401070106
190, 53Q5A, 79, 201010100, 402100412
191, 56J28, 598, 201010100, 405000107
192, 56JK7, 667, 201010100, 405001106
193, 565K9, 910, 201010100, 405041108
194, 58J29, 935, 201010100, 407000108
195, 58AJ2, 753, 201010100, 407120001
196, 5952K, 900, 201010100, 408040111
197, 59QJ2, 416, 201010100, 408100001
198, 59Q33, 364, 201010100, 408100202
199, 5QKK6, 852, 201010100, 410111105
200, 5K4KT, 233, 201010100, 411031109
201, 5A453, 906, 201010100, 412030402
202, 5A6Q5, 14, 201010100, 412051004
203, 6J39J, 957, 201010100, 500020800
204, 6J48T, 578, 201010100, 500030709
205, 6JQ73, 224, 201010100, 500100602
206, 62J8K, 976, 201010100, 501000711
207, 62JKT, 815, 201010100, 501001109
208, 627QQ, 305, 201010100, 501061010
209, 62ATT, 270, 201010100, 501120909
210, 63577, 39, 201010100, 502040606
211, 65JK4, 510, 201010100, 504001103
212, 65JKT, 377, 201010100, 504001109
213, 6549J, 525, 201010100, 504030800
214, 66Q23, 148, 201010100, 505100102
215, 672KJ, 480, 201010100, 506011100
216, 67454, 717, 201010100, 506030403
217, 67A47, 217, 201010100, 506120306
218, 68QKQ, 213, 201010100, 507101110
219, 69J37, 132, 201010100, 508000206
220, 69632, 298, 201010100, 508050201
221, 6965Q, 168, 201010100, 508050410
222, 69755, 89, 201010100, 508060404
223, 6T75T, 552, 201010100, 509060409
224, 6Q5JA, 985, 201010100, 510040012
225, 6Q878, 774, 201010100, 510070607
226, 6Q8K6, 802, 201010100, 510071105
227, 7J4T6, 775, 201010100, 600030905
228, 72479, 387, 201010100, 601030608
229, 73243, 152, 201010100, 602010302
230, 74AJJ, 773, 201010100, 603120000
231, 757Q4, 30, 201010100, 604061003
232, 75A76, 693, 201010100, 604120605
233, 79J6J, 84, 201010100, 608000500
234, 7TA4J, 62, 201010100, 609120300
235, 7QJAJ, 961, 201010100, 610001200
236, 7Q939, 266, 201010100, 610080208
237, 7QK27, 506, 201010100, 610110106
238, 7A579, 642, 201010100, 612040608
239, 7AAQ6, 636, 201010100, 612121005
240, 8J29Q, 523, 201010100, 700010810
241, 8J472, 895, 201010100, 700030601
242, 824J5, 938, 201010100, 701030004
243, 82QTQ, 939, 201010100, 701100910
244, 832TT, 221, 201010100, 702010909
245, 832KK, 484, 201010100, 702011111
246, 83TTA, 982, 201010100, 702090912
247, 842J9, 455, 201010100, 703010008
248, 845AA, 38, 201010100, 703041212
249, 84722, 428, 201010100, 703060101
250, 84QJ9, 867, 201010100, 703100008
251, 869J7, 83, 201010100, 705080006
252, 878T5, 509, 201010100, 706070904
253, 889T5, 922, 201010100, 707080904
254, 8TJ3K, 202, 201010100, 709000211
255, 8T7TQ, 611, 201010100, 709060910
256, 8Q7JT, 328, 201010100, 710060009
257, 8Q77T, 351, 201010100, 710060609
258, 8QA5A, 200, 201010100, 710120412
259, 8A334, 127, 201010100, 712020203
260, 8AAT3, 771, 201010100, 712120902
261, 9JTQ3, 819, 201010100, 800091002
262, 929Q7, 626, 201010100, 801081006
263, 92A77, 459, 201010100, 801120606
264, 938AA, 70, 201010100, 802071212
265, 94223, 666, 201010100, 803010102
266, 95JQ4, 498, 201010100, 804001003
267, 96892, 803, 201010100, 805070801
268, 982Q9, 181, 201010100, 807011008
269, 98459, 91, 201010100, 807030408
270, 9962T, 672, 201010100, 808050109
271, 9964Q, 715, 201010100, 808050310
272, 996Q5, 113, 201010100, 808051004
273, 99A28, 395, 201010100, 808120107
274, 9Q7TJ, 556, 201010100, 810060900
275, 9K9A4, 897, 201010100, 811081203
276, TJA9J, 423, 201010100, 900120800
277, T2889, 609, 201010100, 901070708
278, T355Q, 149, 201010100, 902040410
279, T3949, 756, 201010100, 902080308
280, T4322, 550, 201010100, 903020101
281, T4885, 353, 201010100, 903070704
282, T4T59, 400, 201010100, 903090408
283, T6343, 623, 201010100, 905020302
284, T6856, 538, 201010100, 905070405
285, T6TK4, 265, 201010100, 905091103
286, T6Q2Q, 720, 201010100, 905100110
287, T8JJQ, 573, 201010100, 907000010
288, T829T, 744, 201010100, 907010809
289, T8669, 410, 201010100, 907050508
290, T878Q, 253, 201010100, 907060710
291, T8Q6J, 479, 201010100, 907100500
292, T9J8J, 893, 201010100, 908000700
293, T9JQ4, 126, 201010100, 908001003
294, TAK9K, 967, 201010100, 912110811
295, QJ2K4, 813, 201010100, 1000011103
296, Q3J8J, 396, 201010100, 1002000700
297, Q3A6A, 274, 201010100, 1002120512
298, Q5939, 504, 201010100, 1004080208
299, Q75T5, 898, 201010100, 1006040904
300, Q9KQT, 269, 201010100, 1008111009
301, QK23J, 599, 201010100, 1011010200
302, QK6J5, 111, 201010100, 1011050004
303, QA688, 559, 201010100, 1012050707
304, QA7JK, 460, 201010100, 1012060011
305, QAQT5, 629, 201010100, 1012100904
306, KJ3T9, 947, 201010100, 1100020908
307, KJT45, 65, 201010100, 1100090304
308, K224T, 912, 201010100, 1101010309
309, K3K87, 415, 201010100, 1102110706
310, K4828, 15, 201010100, 1103070107
311, K4T48, 820, 201010100, 1103090307
312, K55QA, 681, 201010100, 1104041012
313, K5T22, 646, 201010100, 1104090101
314, K9474, 670, 201010100, 1108030603
315, K9849, 257, 201010100, 1108070308
316, KTJ82, 864, 201010100, 1109000701
317, KQ9Q4, 505, 201010100, 1110081003
318, KQK74, 195, 201010100, 1110110603
319, KKQ68, 438, 201010100, 1111100507
320, KA8K7, 101, 201010100, 1112071106
321, AJ3Q9, 160, 201010100, 1200021008
322, A25Q5, 9, 201010100, 1201041004
323, A3Q44, 520, 201010100, 1202100303
324, A438J, 166, 201010100, 1203020700
325, A45A6, 927, 201010100, 1203041205
326, A52K5, 692, 201010100, 1204011104
327, A5T25, 97, 201010100, 1204090104
328, A7457, 294, 201010100, 1206030406
329, A78QA, 571, 201010100, 1206071012
330, A964J, 371, 201010100, 1208050300
331, A97KJ, 926, 201010100, 1208061100
332, ATJKQ, 767, 201010100, 1209001110
333, AT997, 628, 201010100, 1209080806
334, AQKJ3, 279, 201010100, 1210110002
335, AQKJ9, 909, 201010100, 1210110008
336, AQKQ6, 21, 201010100, 1210111005
337, AKJ83, 100, 201010100, 1211000702
338, 22366, 158, 202010000, 101020505
339, 22QTT, 114, 202010000, 101100909
340, 2552Q, 694, 202010000, 104040110
341, 288Q2, 825, 202010000, 107071001
342, 29923, 222, 202010000, 108080102
343, 29924, 414, 202010000, 108080103
344, 2TT33, 911, 202010000, 109090202
345, 2KK55, 405, 202010000, 111110404
346, 2A26A, 907, 202010000, 112010512
347, 2A2KA, 849, 202010000, 112011112
348, 32442, 530, 202010000, 201030301
349, 33977, 263, 202010000, 202080606
350, 373K7, 85, 202010000, 206021106
351, 3QQ44, 433, 202010000, 210100303
352, 3K8K8, 881, 202010000, 211071107
353, 3A9A3, 431, 202010000, 212081202
354, 42AA2, 35, 202010000, 301121201
355, 43423, 436, 202010000, 302030102
356, 447AA, 241, 202010000, 303061212
357, 448T8, 607, 202010000, 303070907
358, 44A3A, 956, 202010000, 303120212
359, 45A4A, 386, 202010000, 304120312
360, 4774A, 370, 202010000, 306060312
361, 49797, 363, 202010000, 308060806
362, 49848, 951, 202010000, 308070307
363, 4Q774, 866, 202010000, 310060603
364, 52992, 372, 202010000, 401080801
365, 53232, 821, 202010000, 402010201
366, 55223, 192, 202010000, 404010102
367, 552TT, 513, 202010000, 404010909
368, 55667, 686, 202010000, 404050506
369, 55A77, 369, 202010000, 404120606
370, 57567, 635, 202010000, 406040506
371, 5QQAA, 645, 202010000, 410101212
372, 5KTK5, 872, 202010000, 411091104
373, 6446K, 150, 202010000, 503030511
374, 64747, 661, 202010000, 503060306
375, 65695, 980, 202010000, 504050804
376, 66899, 223, 202010000, 505070808
377, 66922, 488, 202010000, 505080101
378, 66AA4, 539, 202010000, 505121203
379, 67272, 434, 202010000, 506010601
380, 676T7, 931, 202010000, 506050906
381, 6TKT6, 643, 202010000, 509110905
382, 6A77A, 585, 202010000, 512060612
383, 74455, 792, 202010000, 603030404
384, 75579, 621, 202010000, 604040608
385, 75588, 673, 202010000, 604040707
386, 76886, 892, 202010000, 605070705
387, 77232, 175, 202010000, 606010201
388, 773T3, 325, 202010000, 606020902
389, 799AA, 379, 202010000, 608081212
390, 7K79K, 542, 202010000, 611060811
391, 7A7KK, 94, 202010000, 612061111
392, 83KK3, 562, 202010000, 702111102
393, 84383, 19, 202010000, 703020702
394, 85K8K, 930, 202010000, 704110711
395, 87728, 331, 202010000, 706060107
396, 88262, 772, 202010000, 707010501
397, 883Q3, 749, 202010000, 707021002
398, 88544, 751, 202010000, 707040303
399, 88577, 288, 202010000, 707040606
400, 88AA7, 404, 202010000, 707121206
401, 8T8QT, 704, 202010000, 709071009
402, 8A282, 297, 202010000, 712010701
403, 8A5A5, 95, 202010000, 712041204
404, 8AA66, 941, 202010000, 712120505
405, 92669, 344, 202010000, 801050508
406, 95A59, 495, 202010000, 804120408
407, 97397, 155, 202010000, 806020806
408, 98298, 408, 202010000, 807010807
409, 99QQ6, 348, 202010000, 808101005
410, 99A2A, 174, 202010000, 808120112
411, 99AQA, 327, 202010000, 808121012
412, 9T22T, 944, 202010000, 809010109
413, 9T988, 420, 202010000, 809080707
414, 9TQ9Q, 601, 202010000, 809100810
415, 9Q9KK, 639, 202010000, 810081111
416, T335T, 115, 202010000, 902020409
417, T48T4, 587, 202010000, 903070903
418, T4QTQ, 776, 202010000, 903100910
419, T55T3, 28, 202010000, 904040902
420, T55QT, 577, 202010000, 904041009
421, T656T, 376, 202010000, 905040509
422, T7272, 250, 202010000, 906010601
423, T7T7Q, 754, 202010000, 906090610
424, T9559, 81, 202010000, 908040408
425, TT737, 212, 202010000, 909060206
426, TT7QQ, 73, 202010000, 909061010
427, TT887, 259, 202010000, 909070706
428, TTK77, 275, 202010000, 909110606
429, TKT99, 768, 202010000, 911090808
430, Q4Q24, 536, 202010000, 1003100103
431, Q4Q64, 384, 202010000, 1003100503
432, Q4Q77, 462, 202010000, 1003100606
433, Q577Q, 868, 202010000, 1004060610
434, Q6Q6T, 102, 202010000, 1005100509
435, Q99Q3, 564, 202010000, 1008081002
436, Q9KKQ, 197, 202010000, 1008111110
437, QTT6Q, 810, 202010000, 1009090510
438, QQ366, 837, 202010000, 1010020505
439, QQ733, 338, 202010000, 1010060202
440, QQ767, 341, 202010000, 1010060506
441, QQ99A, 229, 202010000, 1010080812
442, QAKKQ, 534, 202010000, 1012111110
443, K55K3, 532, 202010000, 1104041102
444, K5QK5, 566, 202010000, 1104101104
445, K5AKA, 701, 202010000, 1104121112
446, K66KT, 975, 202010000, 1105051109
447, K8282, 862, 202010000, 1107010701
448, KQ2K2, 350, 202010000, 1110011101
449, KQ77Q, 107, 202010000, 1110060610
450, KAAKT, 580, 202010000, 1112121109
451, A22TA, 680, 202010000, 1201010912
452, A5A33, 32, 202010000, 1204120202
453, A6AK6, 883, 202010000, 1205121105
454, A73A3, 933, 202010000, 1206021202
455, A74A7, 984, 202010000, 1206031206
456, A7A7T, 890, 202010000, 1206120609
457, A8Q8A, 698, 202010000, 1207100712
458, A8A22, 283, 202010000, 1207120101
459, A99AK, 497, 202010000, 1208081211
460, ATA8T, 615, 202010000, 1209120709
461, AK33K, 247, 202010000, 1211020211
462, AKA7K, 322, 202010000, 1211120611
463, AA266, 476, 202010000, 1212010505
464, AA44K, 2, 202010000, 1212030311
465, JJ4J2, 517, 301010000, 30001
466, J228A, 345, 301010000, 1010712
467, J4423, 1000, 301010000, 3030102
468, J474Q, 904, 301010000, 3060310
469, J49A9, 503, 301010000, 3081208
470, J4Q4A, 769, 301010000, 3100312
471, J655A, 656, 301010000, 5040412
472, J6747, 469, 301010000, 5060306
473, J8559, 40, 301010000, 7040408
474, J8577, 827, 301010000, 7040606
475, J8A2A, 228, 301010000, 7120112
476, J98Q8, 921, 301010000, 8071007
477, JT886, 903, 301010000, 9070705
478, JQ9Q6, 529, 301010000, 10081005
479, JQAA8, 323, 301010000, 10121207
480, JK787, 74, 301010000, 11060706
481, JA5KA, 942, 301010000, 12041112
482, JATT4, 589, 301010000, 12090903
483, 2J2TQ, 392, 301010000, 100010910
484, 2J779, 824, 301010000, 100060608
485, 22267, 750, 301010000, 101010506
486, 2228Q, 27, 301010000, 101010710
